season,round,race_name,driver,team,grid_position,finish_position,points,status,laps,avg_finish_last5,weighted_finish_form,finish_std_last5,is_dnf,dnf_rate_last5,position_gain,avg_position_gain,team_avg_points_last3,teammate_delta,driver_vs_field,circuit_avg_finish,circuit_avg_gain,driver_points_before_race,team_points_before_race,driver_rank_before_race,prev_team,team_changed
2022,1,Bahrain Grand Prix,ALB,Williams,14.0,13.0,0.0,Finished,57.0,13.395925925925924,11.458074934189096,4.0,0,0.2,1.0,-0.2,2.3333333333333335,0.0,0.7499999999999997,10.385620915032678,-0.5261437908496732,72.0,174.0,10.0,,1
2022,2,Saudi Arabian Grand Prix,ALB,Williams,16.0,14.0,0.0,Collision damage,47.0,13.0,13.0,4.0,1,0.0,2.0,1.0,0.0,-1.5,2.4499999999999993,10.303921568627452,-0.5686274509803922,0.0,0.0,11.0,Williams,0
2022,3,Australian Grand Prix,ALB,Williams,20.0,10.0,1.0,Finished,58.0,13.5,13.6,0.7071067811865476,0,0.5,10.0,1.5,0.0,-2.5,2.4499999999999993,9.91156462585034,-0.5748299319727891,0.0,0.0,15.0,Williams,0
2022,4,Emilia Romagna Grand Prix,ALB,Williams,18.0,11.0,0.0,+1 Lap,62.0,12.333333333333334,11.894736842105262,2.081665999466133,0,0.3333333333333333,7.0,4.333333333333333,0.3333333333333333,-2.6666666666666665,1.366666666666666,9.838709677419354,-0.8870967741935484,1.0,1.0,15.0,Williams,0
2022,5,Miami Grand Prix,ALB,Williams,18.0,9.0,2.0,Finished,57.0,12.0,11.523076923076923,1.8257418583505538,0,0.25,9.0,5.0,0.3333333333333333,-2.625,1.1124999999999994,10.036666666666667,-0.5800000000000001,1.0,1.0,16.0,Williams,0
2022,6,Spanish Grand Prix,ALB,Williams,18.0,18.0,0.0,+2 Laps,64.0,11.4,10.554502369668247,2.0736441353327724,0,0.2,0.0,5.8,1.0,-2.6,0.5299999999999994,10.006802721088436,-0.3537414965986395,3.0,3.0,15.0,Williams,0
2022,7,Monaco Grand Prix,ALB,Williams,16.0,21.0,0.0,Mechanical,48.0,12.4,13.275187969924815,3.646916505762094,1,0.2,-5.0,5.6,0.6666666666666666,-2.1,1.5099999999999993,9.936666666666667,-0.2833333333333333,3.0,3.0,16.0,Williams,0
2022,8,Azerbaijan Grand Prix,ALB,Williams,17.0,12.0,0.0,+1 Lap,50.0,13.8,16.01019912578922,5.357238094391549,0,0.2,5.0,4.2,0.6666666666666666,-0.8,3.0599999999999996,10.183333333333332,-0.64,3.0,3.0,16.0,Williams,0
2022,9,Canadian Grand Prix,ALB,Williams,12.0,13.0,0.0,Finished,70.0,14.2,14.619191118160193,5.06951674225463,0,0.2,-1.0,3.2,0.0,-0.5,3.4199999999999995,9.88,-0.10999999999999999,3.0,3.0,16.0,Williams,0
2022,10,British Grand Prix,ALB,Williams,16.0,21.0,0.0,Collision,0.0,14.6,14.065046163476087,4.8270073544588685,1,0.2,-5.0,1.6,0.0,-0.3,3.79,10.88,-1.646666666666667,3.0,3.0,17.0,Williams,0
2022,11,Austrian Grand Prix,ALB,Williams,15.0,12.0,0.0,+1 Lap,70.0,17.0,16.417492460146487,4.301162633521313,0,0.4,3.0,-1.2,0.0,1.1,6.04,10.166666666666668,-1.2233333333333334,3.0,3.0,18.0,Williams,0
2022,12,French Grand Prix,ALB,Williams,13.0,13.0,0.0,Finished,53.0,15.8,14.927772288819469,4.764451699828639,0,0.4,0.0,-0.6,0.0,0.0,4.81,10.073529411764707,-0.5285714285714286,3.0,3.0,18.0,Williams,0
2022,13,Hungarian Grand Prix,ALB,Williams,17.0,17.0,0.0,+1 Lap,69.0,14.2,14.280190387696862,3.834057902536163,0,0.2,0.0,0.4,0.0,-1.4,3.1699999999999995,9.839869281045752,-1.0261437908496733,3.0,3.0,19.0,Williams,0
2022,14,Belgian Grand Prix,ALB,Williams,6.0,10.0,1.0,Finished,44.0,15.2,15.191475987796721,3.768288736283355,0,0.2,-4.0,-0.6,0.0,-1.2,4.27,10.235294117647058,-1.1928104575163399,3.0,3.0,19.0,Williams,0
2022,15,Dutch Grand Prix,ALB,Williams,15.0,12.0,0.0,Finished,72.0,14.6,13.455035838026598,4.39317652729776,0,0.2,3.0,-1.2,0.3333333333333333,-1.7,3.7,9.77124183006536,-0.47058823529411764,4.0,4.0,18.0,Williams,0
2022,17,Singapore Grand Prix,ALB,Williams,18.0,21.0,0.0,Collision damage,25.0,12.8,12.968913755307907,2.5884358211089578,1,0.0,-3.0,0.4,0.3333333333333333,-3.2,2.0799999999999996,10.794117647058824,-2.2091503267973858,4.0,4.0,19.0,Williams,0
2022,18,Japanese Grand Prix,ALB,Williams,16.0,21.0,0.0,Hydraulics,0.0,14.6,15.650024330413412,4.39317652729776,1,0.2,-5.0,-0.8,0.3333333333333333,-2.3,3.7299999999999995,10.464052287581701,-0.6666666666666666,4.0,4.0,19.0,Williams,0
2022,19,United States Grand Prix,ALB,Williams,8.0,13.0,0.0,Finished,56.0,16.2,17.435161394943865,5.06951674225463,0,0.4,-5.0,-1.8,0.0,-0.3,5.4,10.437908496732026,-1.196078431372549,4.0,4.0,19.0,Williams,0
2022,20,Mexico City Grand Prix,ALB,Williams,17.0,12.0,0.0,+1 Lap,70.0,15.4,15.95577325086458,5.224940191045253,0,0.4,5.0,-2.8,0.0,-0.6,4.539999999999999,9.91503267973856,-0.5490196078431371,4.0,4.0,19.0,Williams,0
2022,21,São Paulo Grand Prix,ALB,Williams,19.0,15.0,0.0,Finished,71.0,15.8,14.636587091614464,4.764451699828639,0,0.4,4.0,-1.0,0.0,-0.4,4.959999999999999,10.39542483660131,-1.2124183006535947,4.0,4.0,19.0,Williams,0
2022,22,Abu Dhabi Grand Prix,ALB,Williams,19.0,13.0,0.0,+1 Lap,57.0,16.4,14.757761168260652,4.33589667773576,0,0.4,6.0,-0.8,0.0,0.1,5.529999999999999,9.86,-0.28666666666666674,4.0,4.0,19.0,Williams,0
2023,1,Bahrain Grand Prix,ALB,Williams,15.0,10.0,1.0,Finished,57.0,14.8,14.171723286582594,3.6331804249169894,0,0.2,5.0,1.0,0.0,-0.5,4.13,13.0,1.0,4.0,4.0,16.0,Williams,0
2023,2,Saudi Arabian Grand Prix,ALB,Williams,17.0,21.0,0.0,Retired,27.0,12.6,12.78096297261713,1.8165902124584918,1,0.0,-4.0,3.0,0.3333333333333333,-1.9,1.8999999999999992,14.0,2.0,5.0,5.0,16.0,Williams,0
2023,3,Australian Grand Prix,ALB,Williams,8.0,21.0,0.0,Retired,6.0,14.2,15.52088612201638,4.207136793592526,1,0.2,-13.0,3.2,0.3333333333333333,-1.0,3.53,10.0,10.0,5.0,5.0,16.0,Williams,0
2023,4,Azerbaijan Grand Prix,ALB,Williams,12.0,12.0,0.0,Finished,51.0,16.0,17.347365913407437,4.8989794855663575,0,0.4,0.0,-0.4,0.3333333333333333,0.1,5.279999999999999,12.0,5.0,5.0,5.0,17.0,Williams,0
2023,5,Miami Grand Prix,ALB,Williams,11.0,14.0,0.0,Finished,57.0,15.4,15.564840017119508,5.2249401910452535,0,0.4,-3.0,-1.2,0.0,-0.2,4.709999999999999,9.0,9.0,5.0,5.0,17.0,Williams,0
2023,6,Monaco Grand Prix,ALB,Williams,13.0,14.0,0.0,Lapped,77.0,15.6,15.043212906383918,5.1283525619832355,0,0.4,-1.0,-3.0,0.0,-0.2,4.92,21.0,-5.0,5.0,5.0,17.0,Williams,0
2023,7,Spanish Grand Prix,ALB,Williams,18.0,16.0,0.0,Lapped,65.0,16.4,14.695469150303612,4.27784992724149,0,0.4,2.0,-4.2,0.0,-0.4,5.77,18.0,0.0,5.0,5.0,17.0,Williams,0
2023,8,Canadian Grand Prix,ALB,Williams,9.0,7.0,6.0,Finished,70.0,15.4,15.13031786936823,3.4351128074635358,0,0.2,2.0,-3.0,0.0,-1.3,4.8,13.0,-1.0,5.0,5.0,17.0,Williams,0
2023,9,Austrian Grand Prix,ALB,Williams,10.0,11.0,0.0,Finished,71.0,12.6,12.420190712556073,3.4351128074635344,0,0.0,-1.0,0.0,2.0,-3.2,2.03,12.0,3.0,11.0,11.0,15.0,Williams,0
2023,10,British Grand Prix,ALB,Williams,8.0,8.0,4.0,Finished,52.0,12.4,11.946791339547985,3.5071355833500366,0,0.0,0.0,-0.2,2.0,-3.0,1.8499999999999996,21.0,-5.0,11.0,11.0,15.0,Williams,0
2023,11,Hungarian Grand Prix,ALB,Williams,16.0,11.0,0.0,Lapped,69.0,11.2,10.631189652373426,3.8340579025361623,0,0.0,5.0,0.4,3.3333333333333335,-2.7,0.6199999999999996,17.0,0.0,15.0,15.0,16.0,Williams,0
2023,12,Belgian Grand Prix,ALB,Williams,15.0,14.0,0.0,Finished,44.0,10.6,10.754126719861615,3.5071355833500353,0,0.0,1.0,1.6,1.3333333333333333,-3.0,-3.552713678800501e-16,10.0,-4.0,15.0,15.0,16.0,Williams,0
2023,13,Dutch Grand Prix,ALB,Williams,4.0,8.0,4.0,Finished,72.0,10.2,11.8360861517659,2.77488738510232,0,0.0,-4.0,1.4,1.3333333333333333,-2.9,-0.43000000000000044,12.0,3.0,15.0,15.0,15.0,Williams,0
2023,14,Italian Grand Prix,ALB,Williams,6.0,7.0,6.0,Finished,51.0,10.4,10.55738945060446,2.509980079602225,0,0.0,-1.0,0.2,1.3333333333333333,-2.8,-0.2600000000000005,10.110000000000001,-0.010000000000000071,19.0,19.0,15.0,Williams,0
2023,15,Singapore Grand Prix,ALB,Williams,14.0,11.0,0.0,Finished,62.0,9.6,9.371592152709724,2.8809720581775844,0,0.0,3.0,0.2,3.3333333333333335,-3.2,-1.0800000000000005,21.0,-3.0,25.0,25.0,14.0,Williams,0
2023,16,Japanese Grand Prix,ALB,Williams,13.0,21.0,0.0,Retired,26.0,10.2,9.914395016990552,2.77488738510232,1,0.0,-8.0,0.8,3.3333333333333335,-3.2,-0.5500000000000004,21.0,-5.0,25.0,25.0,14.0,Williams,0
2023,17,Qatar Grand Prix,ALB,Williams,13.0,13.0,0.0,Finished,57.0,12.2,13.609597805870575,5.630275304103699,0,0.2,0.0,-1.8,2.0,-2.5,1.3299999999999996,10.585714285714285,-0.5285714285714286,25.0,25.0,14.0,Williams,0
2023,18,United States Grand Prix,ALB,Williams,15.0,9.0,2.0,Finished,56.0,12.0,13.406398495899063,5.567764362830022,0,0.2,6.0,-2.0,0.0,-3.0,1.0999999999999996,13.0,-5.0,25.0,25.0,15.0,Williams,0
2023,19,Mexico City Grand Prix,ALB,Williams,14.0,9.0,2.0,Finished,71.0,12.2,11.937598798013683,5.403702434442519,0,0.2,5.0,0.0,0.6666666666666666,-1.8,1.2399999999999998,12.0,5.0,27.0,27.0,15.0,Williams,0
2023,20,São Paulo Grand Prix,ALB,Williams,13.0,21.0,0.0,Retired,0.0,12.6,10.958399110119196,4.979959839195494,1,0.2,-8.0,1.2,1.3333333333333333,-1.9,1.6099999999999999,15.0,4.0,29.0,29.0,15.0,Williams,0
2023,21,Las Vegas Grand Prix,ALB,Williams,5.0,12.0,0.0,Finished,50.0,14.6,14.305599608554934,6.066300355241242,0,0.4,-7.0,-1.0,1.3333333333333333,-0.6,3.5,10.073529411764707,0.39705882352941174,29.0,29.0,15.0,Williams,0
2023,22,Abu Dhabi Grand Prix,ALB,Williams,14.0,14.0,0.0,Finished,58.0,12.8,13.537066374812447,4.919349550499538,0,0.2,0.0,-0.8,0.6666666666666666,-1.0,1.8399999999999994,13.0,6.0,29.0,29.0,15.0,Williams,0
2024,1,Bahrain Grand Prix,ALB,Williams,13.0,15.0,0.0,Lapped,56.0,13.0,13.691377587343275,4.949747468305834,0,0.2,-2.0,-0.8,0.0,-0.4,2.0999999999999996,11.5,3.0,29.0,29.0,15.0,Williams,0
2024,2,Saudi Arabian Grand Prix,ALB,Williams,12.0,11.0,0.0,Finished,50.0,14.2,14.127585066021366,4.4384682042344314,0,0.2,1.0,-2.4,0.0,-0.8,3.4199999999999995,17.5,-1.0,29.0,29.0,14.0,Williams,0
2024,3,Australian Grand Prix,ALB,Williams,12.0,11.0,0.0,Lapped,57.0,14.6,13.085056698264925,3.911521443121592,0,0.2,1.0,-3.2,0.0,-0.4,3.85,15.5,-1.5,29.0,29.0,15.0,Williams,0
2024,4,Japanese Grand Prix,ALB,Williams,14.0,21.0,0.0,Retired,0.0,12.6,12.390037793325067,1.8165902124584978,1,0.0,-7.0,-1.4,0.0,-1.4,2.128421052631579,21.0,-6.5,29.0,29.0,16.0,Williams,0
2024,5,Chinese Grand Prix,ALB,Williams,14.0,12.0,0.0,Finished,56.0,14.4,15.260025210741201,4.098780306383842,0,0.2,2.0,-1.4,0.0,-0.6,3.878421052631579,8.857142857142858,0.6428571428571429,29.0,29.0,16.0,Williams,0
2024,6,Miami Grand Prix,ALB,Williams,14.0,18.0,0.0,Finished,57.0,14.0,14.173350136659542,4.242640687119287,0,0.2,-4.0,-1.0,0.0,-0.9,3.4184210526315786,11.5,3.0,29.0,29.0,16.0,Williams,0
2024,7,Emilia Romagna Grand Prix,ALB,Williams,14.0,21.0,0.0,Retired,51.0,14.6,15.448900094107083,4.615192303685733,1,0.2,-7.0,-1.4,0.0,-0.7,4.008421052631578,11.0,7.0,29.0,29.0,16.0,Williams,0
2024,8,Monaco Grand Prix,ALB,Williams,9.0,9.0,2.0,Lapped,77.0,16.6,17.299266732306705,4.827007354458872,0,0.4,0.0,-3.0,0.0,0.0,6.028421052631578,17.5,-3.0,29.0,29.0,16.0,Williams,0
2024,9,Canadian Grand Prix,ALB,Williams,10.0,21.0,0.0,Retired,52.0,16.2,14.532844485312031,5.4497706373754875,1,0.4,-11.0,-3.2,0.6666666666666666,-0.6,5.459999999999999,10.0,0.5,31.0,31.0,16.0,Williams,0
2024,10,Spanish Grand Prix,ALB,Williams,20.0,18.0,0.0,Lapped,65.0,16.2,16.68856299171063,5.4497706373754875,0,0.4,2.0,-4.0,0.6666666666666666,-1.0,5.369999999999999,17.0,1.0,31.0,31.0,16.0,Williams,0
2024,11,Austrian Grand Prix,ALB,Williams,16.0,15.0,0.0,Lapped,70.0,17.4,17.125708661343555,4.9295030175465,0,0.4,1.0,-4.0,0.6666666666666666,-0.7,6.63,11.5,1.0,31.0,31.0,16.0,Williams,0
2024,12,British Grand Prix,ALB,Williams,9.0,9.0,2.0,Finished,52.0,16.8,16.41713910734286,5.019960159204457,0,0.4,0.0,-3.0,0.0,-0.8,6.04,14.5,-2.5,31.0,31.0,16.0,Williams,0
2024,13,Hungarian Grand Prix,ALB,Williams,13.0,14.0,0.0,Lapped,69.0,14.4,13.944759404384621,5.366563145999495,0,0.2,-1.0,-1.6,0.6666666666666666,-1.4,3.62,14.0,2.5,33.0,33.0,16.0,Williams,0
2024,14,Belgian Grand Prix,ALB,Williams,10.0,12.0,0.0,Finished,44.0,15.4,13.96317293625895,4.5055521304275254,0,0.2,-2.0,-1.8,0.6666666666666666,-1.1,4.709999999999999,12.0,-1.5,33.0,33.0,16.0,Williams,0
2024,15,Dutch Grand Prix,ALB,Williams,19.0,14.0,0.0,Lapped,71.0,13.6,13.308781957445898,3.3615472627943204,0,0.0,5.0,0.0,0.6666666666666666,-1.6,3.04,10.0,-0.5,33.0,33.0,16.0,Williams,0
2024,16,Italian Grand Prix,ALB,Williams,9.0,9.0,2.0,Finished,53.0,12.8,13.539187971644697,2.387467277262659,0,0.0,0.0,0.6,0.0,-1.6,2.2399999999999998,7.0,-1.0,33.0,33.0,16.0,Williams,0
2024,17,Azerbaijan Grand Prix,ALB,Williams,9.0,7.0,6.0,Finished,51.0,11.6,12.026125314368072,2.5099800796022183,0,0.0,2.0,0.4,0.6666666666666666,-1.5,1.0299999999999998,12.0,2.5,35.0,35.0,16.0,Williams,0
2024,18,Singapore Grand Prix,ALB,Williams,11.0,21.0,0.0,Retired,15.0,11.2,10.35075020953315,3.1144823004794797,1,0.0,-10.0,0.8,2.6666666666666665,-1.4,0.6499999999999997,16.0,0.0,41.0,41.0,16.0,Williams,0
2024,19,United States Grand Prix,ALB,Williams,14.0,16.0,0.0,Lapped,55.0,12.6,13.90050013975313,5.412947441089741,0,0.2,-2.0,-1.0,2.6666666666666665,-0.1,2.05,11.0,0.5,41.0,41.0,15.0,Williams,0
2024,20,Mexico City Grand Prix,ALB,Williams,9.0,21.0,0.0,Retired,0.0,13.4,14.600333426510547,5.594640292279744,1,0.2,-12.0,-1.0,2.0,1.0,2.8599999999999994,10.5,5.0,41.0,41.0,15.0,Williams,0
2024,21,São Paulo Grand Prix,ALB,Williams,7.0,21.0,0.0,Did not start,0.0,14.8,16.73355561769089,6.572670690061994,1,0.4,-14.0,-4.4,0.0,2.1,4.199999999999999,18.0,-2.0,41.0,41.0,15.0,Williams,0
2024,22,Las Vegas Grand Prix,ALB,Williams,17.0,21.0,0.0,Retired,25.0,17.2,18.1557037451349,6.099180272790766,1,0.6,-4.0,-7.2,0.0,2.4,6.459999999999999,12.0,-7.0,41.0,41.0,15.0,Williams,0
2024,23,Qatar Grand Prix,ALB,Williams,16.0,15.0,0.0,Lapped,56.0,20.0,19.103802496759997,2.2360679774998062,0,0.8,1.0,-8.4,0.0,3.2,9.239999999999998,13.0,0.0,41.0,41.0,15.0,Williams,0
2024,24,Abu Dhabi Grand Prix,ALB,Williams,18.0,11.0,0.0,Lapped,57.0,18.8,17.735868331170064,3.0331501776206293,0,0.6,7.0,-6.2,0.0,1.6,7.9,13.5,3.0,41.0,41.0,14.0,Williams,0
2025,1,Australian Grand Prix,ALB,Williams,6.0,5.0,10.0,Finished,57.0,17.8,15.490578887443135,4.60434577328854,0,0.6,1.0,-4.4,0.0,0.0,6.849999999999999,14.0,-0.6666666666666666,41.0,41.0,14.0,Williams,0
2025,2,Chinese Grand Prix,ALB,Williams,10.0,7.0,6.0,Finished,56.0,14.6,11.993719258291712,6.841052550594828,0,0.4,3.0,-1.8,3.3333333333333335,-2.5,3.5,12.0,2.0,51.0,51.0,13.0,Williams,0
2025,3,Japanese Grand Prix,ALB,Williams,9.0,9.0,2.0,Finished,53.0,11.8,10.329146172193298,6.418722614352482,0,0.2,0.0,1.6,5.333333333333333,-2.8,0.7499999999999997,21.0,-6.666666666666667,57.0,57.0,12.0,Williams,0
2025,4,Bahrain Grand Prix,ALB,Williams,15.0,12.0,0.0,Finished,57.0,9.4,9.886097448128657,3.847076812334258,0,0.0,3.0,2.4,6.0,-4.0,-1.6200000000000003,12.666666666666666,1.3333333333333333,59.0,59.0,12.0,Williams,0
2025,5,Saudi Arabian Grand Prix,ALB,Williams,11.0,9.0,2.0,Finished,50.0,8.8,10.590731632085992,2.863564212655255,0,0.0,2.0,2.8,2.6666666666666665,-4.3,-2.1000000000000005,15.333333333333334,-0.3333333333333333,59.0,59.0,12.0,Williams,0
2025,6,Miami Grand Prix,ALB,Williams,7.0,5.0,10.0,Finished,57.0,8.4,10.060487754723884,2.6076809620810413,0,0.0,2.0,1.8,1.3333333333333333,-3.2,-2.47,13.666666666666666,0.6666666666666666,61.0,61.0,12.0,Williams,0
2025,7,Emilia Romagna Grand Prix,ALB,Williams,7.0,5.0,10.0,Finished,63.0,8.4,8.37365850314902,2.6076809620810413,0,0.0,2.0,2.0,4.0,-2.0,-2.3600000000000003,16.0,0.0,71.0,71.0,12.0,Williams,0
2025,8,Monaco Grand Prix,ALB,Williams,10.0,9.0,2.0,Lapped,76.0,8.0,7.2491056687659094,2.9999999999999836,0,0.0,1.0,1.8,7.333333333333333,-2.0,-2.6900000000000004,14.666666666666666,-2.0,81.0,81.0,12.0,Williams,0
2025,9,Spanish Grand Prix,ALB,Williams,11.0,20.0,0.0,Retired,27.0,8.0,7.8327371125106415,2.9999999999999836,1,0.0,-9.0,2.0,7.333333333333333,-1.6,-2.72,17.333333333333332,1.3333333333333333,83.0,83.0,11.0,Williams,0
2025,10,Canadian Grand Prix,ALB,Williams,9.0,21.0,0.0,Retired,46.0,9.6,11.888491408340595,6.148170459575753,1,0.2,-12.0,-0.4,4.0,-0.1,-1.0215789473684211,13.666666666666666,-3.3333333333333335,83.0,83.0,12.0,Williams,0
2025,11,Austrian Grand Prix,ALB,Williams,12.0,21.0,0.0,Retired,15.0,12.0,14.925660938893815,7.9372539331937695,1,0.4,-9.0,-3.2,0.6666666666666666,0.9,1.378421052631579,12.666666666666666,1.0,83.0,83.0,12.0,Williams,0
2025,12,British Grand Prix,ALB,Williams,13.0,8.0,4.0,Finished,52.0,15.2,16.950440625929247,7.628892449104261,0,0.6,5.0,-5.4,0.0,1.3,4.578421052631579,12.666666666666666,-1.6666666666666667,83.0,83.0,12.0,Williams,0
2025,13,Belgian Grand Prix,ALB,Williams,5.0,6.0,8.0,Finished,44.0,15.8,13.96696041728613,6.6858058601787125,0,0.6,-1.0,-4.8,1.3333333333333333,1.2,5.058421052631578,12.0,-1.6666666666666667,87.0,87.0,12.0,Williams,0
2025,14,Hungarian Grand Prix,ALB,Williams,19.0,15.0,0.0,Lapped,69.0,15.2,11.311306944857398,7.529940238806681,0,0.6,4.0,-5.2,4.0,0.1,4.488421052631579,14.0,1.3333333333333333,95.0,95.0,12.0,Williams,0
2025,15,Dutch Grand Prix,ALB,Williams,15.0,5.0,10.0,Finished,72.0,14.2,12.540871296571606,7.049822692805827,0,0.4,10.0,-2.6,4.0,-0.4,3.4099999999999993,11.333333333333334,1.3333333333333333,95.0,95.0,12.0,Williams,0
2025,16,Italian Grand Prix,ALB,Williams,14.0,7.0,6.0,Finished,53.0,11.0,10.02724753104773,6.819090848492924,0,0.2,7.0,1.8,6.0,-2.3,0.2099999999999998,8.0,-0.5,105.0,105.0,12.0,Williams,0
2025,17,Azerbaijan Grand Prix,ALB,Williams,19.0,13.0,0.0,Finished,51.0,8.2,9.018165020698484,3.9623225512317783,0,0.0,6.0,5.0,5.333333333333333,-2.7,-2.5200000000000005,10.333333333333334,2.3333333333333335,111.0,111.0,12.0,Williams,0
2025,18,Singapore Grand Prix,ALB,Williams,20.0,14.0,0.0,Lapped,61.0,9.2,10.345443347132326,4.494441010848838,0,0.0,6.0,5.2,5.333333333333333,-1.3,-1.3800000000000003,17.666666666666668,-3.3333333333333335,111.0,111.0,12.0,Williams,0
2025,19,United States Grand Prix,ALB,Williams,18.0,14.0,0.0,Finished,56.0,10.8,11.563628898088217,4.494441010848841,0,0.0,4.0,6.6,2.0,0.3,0.21999999999999958,12.666666666666666,-0.3333333333333333,111.0,111.0,12.0,Williams,0
2025,20,Mexico City Grand Prix,ALB,Williams,17.0,12.0,0.0,Lapped,70.0,10.6,12.375752598725478,4.277849927241481,0,0.0,5.0,6.6,0.0,-0.5,0.019999999999999574,14.0,-0.6666666666666666,111.0,111.0,12.0,Williams,0
2025,21,São Paulo Grand Prix,ALB,Williams,12.0,11.0,0.0,Finished,71.0,12.0,12.250501732483652,2.915475947422644,0,0.0,1.0,5.6,0.0,-0.2,1.3899999999999995,19.0,-6.0,111.0,111.0,12.0,Williams,0
2025,22,Las Vegas Grand Prix,ALB,Williams,16.0,21.0,0.0,Retired,35.0,12.8,11.833667821655768,1.30384048104052,1,0.0,-5.0,4.4,0.0,0.0,2.1599999999999993,16.5,-5.5,111.0,111.0,12.0,Williams,0
2025,23,Qatar Grand Prix,ALB,Williams,14.0,11.0,0.0,Finished,57.0,14.4,14.889111881103844,3.911521443121589,0,0.2,3.0,2.2,0.0,0.6,3.6199999999999997,14.0,0.5,111.0,111.0,13.0,Williams,0
2025,24,Abu Dhabi Grand Prix,ALB,Williams,17.0,16.0,0.0,Finished,58.0,13.8,13.59274125406923,4.207136793592524,0,0.2,1.0,1.6,0.0,1.0,2.9899999999999993,12.666666666666666,4.333333333333333,111.0,111.0,13.0,Williams,0
2022,1,Bahrain Grand Prix,ALO,Alpine,8.0,9.0,2.0,Finished,57.0,10.44908424908425,11.458074934189096,4.0,0,0.2,-1.0,-0.2,2.3333333333333335,0.0,0.7499999999999997,10.385620915032678,-0.5261437908496732,72.0,174.0,10.0,,1
2022,2,Saudi Arabian Grand Prix,ALO,Alpine,7.0,21.0,0.0,Water pump,35.0,9.0,9.0,4.0,1,0.0,-14.0,-1.0,2.0,1.0,-1.5500000000000007,10.303921568627452,-0.5686274509803922,2.0,2.0,9.0,Alpine,0
2022,3,Australian Grand Prix,ALO,Alpine,10.0,17.0,0.0,+1 Lap,57.0,15.0,16.2,8.48528137423857,0,0.5,-7.0,-7.5,1.0,4.25,3.9499999999999993,9.91156462585034,-0.5748299319727891,2.0,2.0,13.0,Alpine,0
2022,4,Emilia Romagna Grand Prix,ALO,Alpine,9.0,21.0,0.0,Collision damage,6.0,15.666666666666666,16.578947368421048,6.110100926607787,1,0.3333333333333333,-12.0,-7.333333333333333,0.6666666666666666,4.5,4.699999999999999,9.838709677419354,-0.8870967741935484,2.0,2.0,14.0,Alpine,0
2022,5,Miami Grand Prix,ALO,Alpine,11.0,11.0,0.0,Finished,57.0,17.0,18.415384615384614,5.656854249492381,0,0.5,0.0,-8.5,0.0,4.25,6.112499999999999,10.036666666666667,-0.5800000000000001,2.0,2.0,15.0,Alpine,0
2022,6,Spanish Grand Prix,ALO,Alpine,20.0,9.0,2.0,+1 Lap,65.0,15.8,15.568720379146917,5.585696017507577,0,0.4,11.0,-6.8,0.0,3.7,4.93,10.006802721088436,-0.3537414965986395,2.0,2.0,16.0,Alpine,0
2022,7,Monaco Grand Prix,ALO,Alpine,7.0,7.0,6.0,Finished,64.0,15.8,13.168421052631578,5.585696017507577,0,0.4,0.0,-4.4,0.6666666666666666,3.7,4.909999999999999,9.936666666666667,-0.2833333333333333,4.0,4.0,14.0,Alpine,0
2022,8,Azerbaijan Grand Prix,ALO,Alpine,10.0,7.0,6.0,Finished,51.0,13.0,10.984458474987859,5.830951894845301,0,0.2,3.0,-1.6,2.6666666666666665,1.7,2.2599999999999993,10.183333333333332,-0.64,10.0,10.0,12.0,Alpine,0
2022,9,Canadian Grand Prix,ALO,Alpine,2.0,9.0,2.0,Finished,70.0,11.0,9.602379064234736,5.830951894845301,0,0.2,-7.0,0.4,4.666666666666667,0.4,0.21999999999999958,9.88,-0.10999999999999999,16.0,16.0,10.0,Alpine,0
2022,10,British Grand Prix,ALO,Alpine,7.0,5.0,10.0,Finished,52.0,8.6,9.396223462521519,1.6733200530681511,0,0.0,2.0,1.4,4.666666666666667,0.0,-2.2100000000000004,10.88,-1.646666666666667,18.0,18.0,10.0,Alpine,0
2022,11,Austrian Grand Prix,ALO,Alpine,19.0,10.0,1.0,+1 Lap,70.0,7.4,7.904954760878932,1.6733200530681511,0,0.0,9.0,1.8,6.0,-1.9,-3.560000000000001,10.166666666666668,-1.2233333333333334,28.0,28.0,10.0,Alpine,0
2022,12,French Grand Prix,ALO,Alpine,7.0,6.0,8.0,Finished,53.0,7.6,8.611471224849943,1.949358868961793,0,0.0,1.0,1.4,4.333333333333333,-1.6,-3.3900000000000006,10.073529411764707,-0.5285714285714286,29.0,29.0,10.0,Alpine,0
2022,13,Hungarian Grand Prix,ALO,Alpine,6.0,8.0,4.0,+1 Lap,69.0,7.4,7.734219533701847,2.0736441353327724,0,0.0,-2.0,1.6,6.333333333333333,-1.3,-3.6300000000000003,9.839869281045752,-1.0261437908496733,37.0,37.0,10.0,Alpine,0
2022,14,Belgian Grand Prix,ALO,Alpine,3.0,5.0,10.0,Finished,44.0,7.6,7.823270587360061,2.0736441353327724,0,0.0,-2.0,0.6,4.333333333333333,-1.1,-3.3300000000000005,10.235294117647058,-1.1928104575163399,41.0,41.0,10.0,Alpine,0
2022,15,Dutch Grand Prix,ALO,Alpine,13.0,6.0,8.0,Finished,72.0,6.8,6.878945618299056,2.16794833886788,0,0.0,7.0,1.6,7.333333333333333,-1.6,-4.1,9.77124183006536,-0.47058823529411764,51.0,51.0,9.0,Alpine,0
